Endo	0.05	test	4400	1.0
Endo	0.05	train	4500	1.0
Endo	0.05	test	4500	1.0
Endo	0.05	train	4600	1.0
Endo	0.05	test	4600	1.0
Endo	0.05	train	4700	1.0
Endo	0.05	test	4700	1.0
Endo	0.05	train	4800	0.0
Endo	0.05	test	4800	0.0
Endo	0.05	train	4900	1.0
Endo	0.05	test	4900	1.0
Endo	0.005	train	0	1.0
Endo	0.005	test	0	1.0
Endo	0.005	train	100	0.90036
Endo	0.005	test	100	0.871992
Endo	0.005	train	200	0.895032
Endo	0.005	test	200	0.870746
Endo	0.005	train	300	0.915466
Endo	0.005	test	300	0.868185
Endo	0.005	train	400	0.940153
Endo	0.005	test	400	0.87696
Endo	0.005	train	500	0.834934
Endo	0.005	test	500	0.87218
Endo	0.005	train	600	0.885464
Endo	0.005	test	600	0.874474
Endo	0.005	train	700	0.885
Endo	0.005	test	700	0.871016
Endo	0.005	train	800	0.850685
Endo	0.005	test	800	0.877
Endo	0.005	train	900	0.879808
Endo	0.005	test	900	0.872297
Endo	0.005	train	1000	0.880032
Endo	0.005	test	1000	0.871749
Endo	0.005	train	1100	0.904545
Endo	0.005	test	1100	0.872649
Endo	0.005	train	1200	0.910256
Endo	0.005	test	1200	0.866333
Endo	0.005	train	1300	0.911175
Endo	0.005	test	1300	0.864357
Endo	0.005	train	1400	0.871347
Endo	0.005	test	1400	0.873422
Endo	0.005	train	1500	0.87525
Endo	0.005	test	1500	0.873674
Endo	0.005	train	1600	0.84994
Endo	0.005	test	1600	0.868816
Endo	0.005	train	1700	0.947868
Endo	0.005	test	1700	0.872464
Endo	0.005	train	1800	0.87529
Endo	0.005	test	1800	0.873643
Endo	0.005	train	1900	0.908847
Endo	0.005	test	1900	0.874663
Endo	0.005	train	2000	0.878606
Endo	0.005	test	2000	0.878273
Endo	0.005	train	2100	0.931554
Endo	0.005	test	2100	0.873503
Endo	0.005	train	2200	0.930359
Endo	0.005	test	2200	0.873661
Endo	0.005	train	2300	0.925683
Endo	0.005	test	2300	0.87925
Endo	0.005	train	2400	0.895455
Endo	0.005	test	2400	0.869814
Endo	0.005	train	2500	0.917067
Endo	0.005	test	2500	0.876273
Endo	0.005	train	2600	0.90418
Endo	0.005	test	2600	0.868203
Endo	0.005	train	2700	0.905341
Endo	0.005	test	2700	0.864938
Endo	0.005	train	2800	0.911481
Endo	0.005	test	2800	0.864938
Endo	0.005	train	2900	0.945912
Endo	0.005	test	2900	0.860333
Endo	0.005	train	3000	0.907873
Endo	0.005	test	3000	0.86231
Endo	0.005	train	3100	0.911721
Endo	0.005	test	3100	0.871177
Endo	0.005	train	3200	0.941558
Endo	0.005	test	3200	0.86056
Endo	0.005	train	3300	0.933584
Endo	0.005	test	3300	0.869221
Endo	0.005	train	3400	0.928029
Endo	0.005	test	3400	0.866326
Endo	0.005	train	3500	0.900241
Endo	0.005	test	3500	0.867451
Endo	0.005	train	3600	0.949217
Endo	0.005	test	3600	0.870465
Endo	0.005	train	3700	0.969
Endo	0.005	test	3700	0.864285
Endo	0.005	train	3800	0.925564
Endo	0.005	test	3800	0.858859
Endo	0.005	train	3900	0.97995
Endo	0.005	test	3900	0.863051
Endo	0.005	train	4000	0.95541
Endo	0.005	test	4000	0.865559
Endo	0.005	train	4100	0.965144
Endo	0.005	test	4100	0.86247
Endo	0.005	train	4200	0.953934
Endo	0.005	test	4200	0.85839
Endo	0.005	train	4300	0.946038
Endo	0.005	test	4300	0.850863
Endo	0.005	train	4400	0.92467
Endo	0.005	test	4400	0.865863
Endo	0.005	train	4500	0.955639
Endo	0.005	test	4500	0.859467
Endo	0.005	train	4600	0.934544
Endo	0.005	test	4600	0.860899
Endo	0.005	train	4700	0.945853
Endo	0.005	test	4700	0.855961
Endo	0.005	train	4800	0.965419
Endo	0.005	test	4800	0.860187
Endo	0.005	train	4900	0.949895
Endo	0.005	test	4900	0.85785
Endo	0.0005	train	0	0.676939
Endo	0.0005	test	0	0.696801
Endo	0.0005	train	100	0.89991
Endo	0.0005	test	100	0.85699
Endo	0.0005	train	200	0.877155
Endo	0.0005	test	200	0.860855
Endo	0.0005	train	300	0.875038
Endo	0.0005	test	300	0.866455
Endo	0.0005	train	400	0.854638
Endo	0.0005	test	400	0.866534
Endo	0.0005	train	500	0.925083
Endo	0.0005	test	500	0.868529
Endo	0.0005	train	600	0.862155
Endo	0.0005	test	600	0.871079
Endo	0.0005	train	700	0.904764
Endo	0.0005	test	700	0.86925
Endo	0.0005	train	800	0.896164
Endo	0.0005	test	800	0.870252
Endo	0.0005	train	900	0.888398
Endo	0.0005	test	900	0.870425
Endo	0.0005	train	1000	0.925694
Endo	0.0005	test	1000	0.873971
Endo	0.0005	train	1100	0.885859
Endo	0.0005	test	1100	0.87218
Endo	0.0005	train	1200	0.935096
Endo	0.0005	test	1200	0.875208
Endo	0.0005	train	1300	0.915066
Endo	0.0005	test	1300	0.876088
Endo	0.0005	train	1400	0.940385
Endo	0.0005	test	1400	0.87323
Endo	0.0005	train	1500	0.945
Endo	0.0005	test	1500	0.870465
Endo	0.0005	train	1600	0.907873
Endo	0.0005	test	1600	0.872419
Endo	0.0005	train	1700	0.965
Endo	0.0005	test	1700	0.874395
Endo	0.0005	train	1800	0.924982
Endo	0.0005	test	1800	0.872172
Endo	0.0005	train	1900	0.964818
Endo	0.0005	test	1900	0.872419
Endo	0.0005	train	2000	0.954728
Endo	0.0005	test	2000	0.869898
Endo	0.0005	train	2100	0.964886
Endo	0.0005	test	2100	0.873479
Endo	0.0005	train	2200	0.969484
Endo	0.0005	test	2200	0.877032
Endo	0.0005	train	2300	0.970494
Endo	0.0005	test	2300	0.879057
Endo	0.0005	train	2400	0.959975
Endo	0.0005	test	2400	0.876273
Endo	0.0005	train	2500	0.953535
Endo	0.0005	test	2500	0.873097
Endo	0.0005	train	2600	0.975
Endo	0.0005	test	2600	0.875127
Endo	0.0005	train	2700	0.951515
Endo	0.0005	test	2700	0.874395
Endo	0.0005	train	2800	0.979968
Endo	0.0005	test	2800	0.874054
Endo	0.0005	train	2900	0.985354
Endo	0.0005	test	2900	0.875127
Endo	0.0005	train	3000	0.963875
Endo	0.0005	test	3000	0.867046
Endo	0.0005	train	3100	0.985048
Endo	0.0005	test	3100	0.874395
Endo	0.0005	train	3200	0.980192
Endo	0.0005	test	3200	0.875578
Endo	0.0005	train	3300	0.989691
Endo	0.0005	test	3300	0.87323
Endo	0.0005	train	3400	0.994845
Endo	0.0005	test	3400	0.868039
Endo	0.0005	train	3500	0.980098
Endo	0.0005	test	3500	0.866998
Endo	0.0005	train	3600	0.980198
Endo	0.0005	test	3600	0.873309
Endo	0.0005	train	3700	0.989918
Endo	0.0005	test	3700	0.875342
Endo	0.0005	train	3800	0.989999
Endo	0.0005	test	3800	0.873097
Endo	0.0005	train	3900	0.995098
Endo	0.0005	test	3900	0.872999
Endo	0.0005	train	4000	1.0
Endo	0.0005	test	4000	0.872152
Endo	0.0005	train	4100	0.989996
Endo	0.0005	test	4100	0.87226
Endo	0.0005	train	4200	1.0
Endo	0.0005	test	4200	0.869012
Endo	0.0005	train	4300	0.989796
Endo	0.0005	test	4300	0.872815
Endo	0.0005	train	4400	0.990476
Endo	0.0005	test	4400	0.875479
Endo	0.0005	train	4500	0.986364
Endo	0.0005	test	4500	0.874196
Endo	0.0005	train	4600	0.994845
Endo	0.0005	test	4600	0.87696
Endo	0.0005	train	4700	1.0
Endo	0.0005	test	4700	0.878544
Endo	0.0005	train	4800	0.994048
Endo	0.0005	test	4800	0.873097
Endo	0.0005	train	4900	0.99537
Endo	0.0005	test	4900	0.871785
Kera	0.05	train	0	0.0
Kera	0.05	test	0	0.0
Kera	0.05	train	100	0.805263
Kera	0.05	test	100	0.808937
Kera	0.05	train	200	0.829547
Kera	0.05	test	200	0.811696
Kera	0.05	train	300	0.840024
Kera	0.05	test	300	0.81786
Kera	0.05	train	400	0.822113
Kera	0.05	test	400	0.801366
Kera	0.05	train	500	0.835034
Kera	0.05	test	500	0.809667
Kera	0.05	train	600	0.790143
Kera	0.05	test	600	0.799915
Kera	0.05	train	700	0.764662
Kera	0.05	test	700	0.806022
Kera	0.05	train	800	0.806583
Kera	0.05	test	800	0.809562
Kera	0.05	train	900	0.737929
Kera	0.05	test	900	0.813637
Kera	0.05	train	1000	0.778867
Kera	0.05	test	1000	0.803332
Kera	0.05	train	1100	0.809803
Kera	0.05	test	1100	0.783751
Kera	0.05	train	1200	0.703528
Kera	0.05	test	1200	0.750428
Kera	0.05	train	1300	0.775
Kera	0.05	test	1300	0.762187
Kera	0.05	train	1400	0.835034
Kera	0.05	test	1400	0.722291
Kera	0.05	train	1500	0.709871
Kera	0.05	test	1500	0.703995
Kera	0.05	train	1600	0.753464
Kera	0.05	test	1600	0.70079
Kera	0.05	train	1700	0.813105
Kera	0.05	test	1700	0.746225
Kera	0.05	train	1800	0.671053
Kera	0.05	test	1800	0.64131
Kera	0.05	train	1900	0.739474
Kera	0.05	test	1900	0.615204
Kera	0.05	train	2000	0.724387
Kera	0.05	test	2000	0.651775
Kera	0.05	train	2100	0.746708
Kera	0.05	test	2100	0.741229
Kera	0.05	train	2200	0.715177
Kera	0.05	test	2200	0.722771
Kera	0.05	train	2300	0.712158
Kera	0.05	test	2300	0.714507
Kera	0.05	train	2400	0.695778
Kera	0.05	test	2400	0.697593
Kera	0.05	train	2500	0.653386
Kera	0.05	test	2500	0.670931
Kera	0.05	train	2600	1.0
Kera	0.05	test	2600	0.480075
Kera	0.05	train	2700	1.0
Kera	0.05	test	2700	1.0
Kera	0.05	train	2800	0.0
Kera	0.05	test	2800	0.0
Kera	0.05	train	2900	1.0
Kera	0.05	test	2900	1.0
Kera	0.05	train	3000	0.0
Kera	0.05	test	3000	0.0
Kera	0.05	train	3100	0.0
Kera	0.05	test	3100	0.0
Kera	0.05	train	3200	0.0
Kera	0.05	test	3200	0.0
Kera	0.05	train	3300	0.0
Kera	0.05	test	3300	0.0
Kera	0.05	train	3400	0.0
Kera	0.05	test	3400	0.0
Kera	0.05	train	3500	1.0
Kera	0.05	test	3500	1.0
Kera	0.05	train	3600	0.0
Kera	0.05	test	3600	0.0
Kera	0.05	train	3700	0.0
Kera	0.05	test	3700	0.0
Kera	0.05	train	3800	0.0
Kera	0.05	test	3800	0.0
Kera	0.05	train	3900	1.0
Kera	0.05	test	3900	1.0
Kera	0.05	train	4000	1.0
Kera	0.05	test	4000	1.0
Kera	0.05	train	4100	0.0
Kera	0.05	test	4100	0.0
Kera	0.05	train	4200	0.0
Kera	0.05	test	4200	0.0
Kera	0.05	train	4300	1.0
Kera	0.05	test	4300	1.0
Kera	0.05	train	4400	1.0
Kera	0.05	test	4400	1.0
Kera	0.05	train	4500	0.0
Kera	0.05	test	4500	0.0
Kera	0.05	train	4600	1.0
Kera	0.05	test	4600	1.0
Kera	0.05	train	4700	1.0
Kera	0.05	test	4700	1.0
Kera	0.05	train	4800	0.0
Kera	0.05	test	4800	0.0
Kera	0.05	train	4900	0.0
Kera	0.05	test	4900	0.0
Kera	0.005	train	0	0.758829
Kera	0.005	test	0	0.757861
Kera	0.005	train	100	0.880835
Kera	0.005	test	100	0.856564
Kera	0.005	train	200	0.859144
Kera	0.005	test	200	0.865285
Kera	0.005	train	300	0.915629
Kera	0.005	test	300	0.863741
Kera	0.005	train	400	0.849965
Kera	0.005	test	400	0.873944
Kera	0.005	train	500	0.90056
Kera	0.005	test	500	0.872379
Kera	0.005	train	600	0.885467
Kera	0.005	test	600	0.866692
Kera	0.005	train	700	0.891618
Kera	0.005	test	700	0.864901
Kera	0.005	train	800	0.869163
Kera	0.005	test	800	0.864918
Kera	0.005	train	900	0.828711
Kera	0.005	test	900	0.867124
Kera	0.005	train	1000	0.939783
Kera	0.005	test	1000	0.863383
Kera	0.005	train	1100	0.910191
Kera	0.005	test	1100	0.866557
Kera	0.005	train	1200	0.866948
Kera	0.005	test	1200	0.856785
Kera	0.005	train	1300	0.880208
Kera	0.005	test	1300	0.871983
Kera	0.005	train	1400	0.895858
Kera	0.005	test	1400	0.851321
Kera	0.005	train	1500	0.934923
Kera	0.005	test	1500	0.865508
Kera	0.005	train	1600	0.90514
Kera	0.005	test	1600	0.868321
Kera	0.005	train	1700	0.905438
Kera	0.005	test	1700	0.864596
Kera	0.005	train	1800	0.905571
Kera	0.005	test	1800	0.859321
Kera	0.005	train	1900	0.869948
Kera	0.005	test	1900	0.863483
Kera	0.005	train	2000	0.893854
Kera	0.005	test	2000	0.862636
Kera	0.005	train	2100	0.889899
Kera	0.005	test	2100	0.860303
Kera	0.005	train	2200	0.93
Kera	0.005	test	2200	0.858202
Kera	0.005	train	2300	0.955
Kera	0.005	test	2300	0.862443
Kera	0.005	train	2400	0.920528
Kera	0.005	test	2400	0.857863
Kera	0.005	train	2500	0.939103
Kera	0.005	test	2500	0.857765
Kera	0.005	train	2600	0.930237
Kera	0.005	test	2600	0.865361
Kera	0.005	train	2700	0.940909
Kera	0.005	test	2700	0.857172
Kera	0.005	train	2800	0.94992
Kera	0.005	test	2800	0.855264
